base_name,frontal_image,lateral_image,frontal_mask,lateral_mask,folder
csr1393a,csr1393a_frontal.png,csr1393a_lateral.png,csr1393a_frontal_mask.png,csr1393a_lateral_mask.png,train
csr1394a,csr1394a_frontal.png,csr1394a_lateral.png,csr1394a_frontal_mask.png,csr1394a_lateral_mask.png,train
csr1395a,csr1395a_frontal.png,csr1395a_lateral.png,csr1395a_frontal_mask.png,csr1395a_lateral_mask.png,val
csr1396a,csr1396a_frontal.png,csr1396a_lateral.png,csr1396a_frontal_mask.png,csr1396a_lateral_mask.png,train
csr1397a,csr1397a_frontal.png,csr1397a_lateral.png,csr1397a_frontal_mask.png,csr1397a_lateral_mask.png,train
csr1398a,csr1398a_frontal.png,csr1398a_lateral.png,csr1398a_frontal_mask.png,csr1398a_lateral_mask.png,train
csr1399a,csr1399a_frontal.png,csr1399a_lateral.png,csr1399a_frontal_mask.png,csr1399a_lateral_mask.png,val
csr1400a,csr1400a_frontal.png,csr1400a_lateral.png,csr1400a_frontal_mask.png,csr1400a_lateral_mask.png,test
csr1401a,csr1401a_frontal.png,csr1401a_lateral.png,csr1401a_frontal_mask.png,csr1401a_lateral_mask.png,train
csr1402a,csr1402a_frontal.png,csr1402a_lateral.png,csr1402a_frontal_mask.png,csr1402a_lateral_mask.png,train
csr1403a,csr1403a_frontal.png,csr1403a_lateral.png,csr1403a_frontal_mask.png,csr1403a_lateral_mask.png,train
csr1404a,csr1404a_frontal.png,csr1404a_lateral.png,csr1404a_frontal_mask.png,csr1404a_lateral_mask.png,train
csr1405a,csr1405a_frontal.png,csr1405a_lateral.png,csr1405a_frontal_mask.png,csr1405a_lateral_mask.png,train
csr1406a,csr1406a_frontal.png,csr1406a_lateral.png,csr1406a_frontal_mask.png,csr1406a_lateral_mask.png,train
csr1407a,csr1407a_frontal.png,csr1407a_lateral.png,csr1407a_frontal_mask.png,csr1407a_lateral_mask.png,train
csr1408a,csr1408a_frontal.png,csr1408a_lateral.png,csr1408a_frontal_mask.png,csr1408a_lateral_mask.png,train
csr1409a,csr1409a_frontal.png,csr1409a_lateral.png,csr1409a_frontal_mask.png,csr1409a_lateral_mask.png,train
csr1410a,csr1410a_frontal.png,csr1410a_lateral.png,csr1410a_frontal_mask.png,csr1410a_lateral_mask.png,train
csr1411a,csr1411a_frontal.png,csr1411a_lateral.png,csr1411a_frontal_mask.png,csr1411a_lateral_mask.png,val
csr1412a,csr1412a_frontal.png,csr1412a_lateral.png,csr1412a_frontal_mask.png,csr1412a_lateral_mask.png,train
csr1413a,csr1413a_frontal.png,csr1413a_lateral.png,csr1413a_frontal_mask.png,csr1413a_lateral_mask.png,train
csr1414a,csr1414a_frontal.png,csr1414a_lateral.png,csr1414a_frontal_mask.png,csr1414a_lateral_mask.png,train
csr1415a,csr1415a_frontal.png,csr1415a_lateral.png,csr1415a_frontal_mask.png,csr1415a_lateral_mask.png,train
csr1416a,csr1416a_frontal.png,csr1416a_lateral.png,csr1416a_frontal_mask.png,csr1416a_lateral_mask.png,train
csr1417a,csr1417a_frontal.png,csr1417a_lateral.png,csr1417a_frontal_mask.png,csr1417a_lateral_mask.png,test
csr1418a,csr1418a_frontal.png,csr1418a_lateral.png,csr1418a_frontal_mask.png,csr1418a_lateral_mask.png,train
csr1419a,csr1419a_frontal.png,csr1419a_lateral.png,csr1419a_frontal_mask.png,csr1419a_lateral_mask.png,train
csr1420a,csr1420a_frontal.png,csr1420a_lateral.png,csr1420a_frontal_mask.png,csr1420a_lateral_mask.png,train
csr1421a,csr1421a_frontal.png,csr1421a_lateral.png,csr1421a_frontal_mask.png,csr1421a_lateral_mask.png,train
csr1422a,csr1422a_frontal.png,csr1422a_lateral.png,csr1422a_frontal_mask.png,csr1422a_lateral_mask.png,train
csr1423a,csr1423a_frontal.png,csr1423a_lateral.png,csr1423a_frontal_mask.png,csr1423a_lateral_mask.png,train
csr1424a,csr1424a_frontal.png,csr1424a_lateral.png,csr1424a_frontal_mask.png,csr1424a_lateral_mask.png,train
csr1425a,csr1425a_frontal.png,csr1425a_lateral.png,csr1425a_frontal_mask.png,csr1425a_lateral_mask.png,train
csr1426a,csr1426a_frontal.png,csr1426a_lateral.png,csr1426a_frontal_mask.png,csr1426a_lateral_mask.png,val
csr1427a,csr1427a_frontal.png,csr1427a_lateral.png,csr1427a_frontal_mask.png,csr1427a_lateral_mask.png,train
csr1428a,csr1428a_frontal.png,csr1428a_lateral.png,csr1428a_frontal_mask.png,csr1428a_lateral_mask.png,train
csr1429a,csr1429a_frontal.png,csr1429a_lateral.png,csr1429a_frontal_mask.png,csr1429a_lateral_mask.png,test
csr1430a,csr1430a_frontal.png,csr1430a_lateral.png,csr1430a_frontal_mask.png,csr1430a_lateral_mask.png,train
csr1431a,csr1431a_frontal.png,csr1431a_lateral.png,csr1431a_frontal_mask.png,csr1431a_lateral_mask.png,train
csr1432a,csr1432a_frontal.png,csr1432a_lateral.png,csr1432a_frontal_mask.png,csr1432a_lateral_mask.png,train
csr1433a,csr1433a_frontal.png,csr1433a_lateral.png,csr1433a_frontal_mask.png,csr1433a_lateral_mask.png,train
csr1434a,csr1434a_frontal.png,csr1434a_lateral.png,csr1434a_frontal_mask.png,csr1434a_lateral_mask.png,train
csr1435a,csr1435a_frontal.png,csr1435a_lateral.png,csr1435a_frontal_mask.png,csr1435a_lateral_mask.png,train
csr1436a,csr1436a_frontal.png,csr1436a_lateral.png,csr1436a_frontal_mask.png,csr1436a_lateral_mask.png,val
csr1437a,csr1437a_frontal.png,csr1437a_lateral.png,csr1437a_frontal_mask.png,csr1437a_lateral_mask.png,train
csr1438a,csr1438a_frontal.png,csr1438a_lateral.png,csr1438a_frontal_mask.png,csr1438a_lateral_mask.png,train
csr1439a,csr1439a_frontal.png,csr1439a_lateral.png,csr1439a_frontal_mask.png,csr1439a_lateral_mask.png,val
csr1440a,csr1440a_frontal.png,csr1440a_lateral.png,csr1440a_frontal_mask.png,csr1440a_lateral_mask.png,train
csr1441a,csr1441a_frontal.png,csr1441a_lateral.png,csr1441a_frontal_mask.png,csr1441a_lateral_mask.png,train
csr1442a,csr1442a_frontal.png,csr1442a_lateral.png,csr1442a_frontal_mask.png,csr1442a_lateral_mask.png,train
csr1443a,csr1443a_frontal.png,csr1443a_lateral.png,csr1443a_frontal_mask.png,csr1443a_lateral_mask.png,train
csr1444a,csr1444a_frontal.png,csr1444a_lateral.png,csr1444a_frontal_mask.png,csr1444a_lateral_mask.png,train
csr1445a,csr1445a_frontal.png,csr1445a_lateral.png,csr1445a_frontal_mask.png,csr1445a_lateral_mask.png,train
csr1446a,csr1446a_frontal.png,csr1446a_lateral.png,csr1446a_frontal_mask.png,csr1446a_lateral_mask.png,val
csr1447a,csr1447a_frontal.png,csr1447a_lateral.png,csr1447a_frontal_mask.png,csr1447a_lateral_mask.png,train
csr1448a,csr1448a_frontal.png,csr1448a_lateral.png,csr1448a_frontal_mask.png,csr1448a_lateral_mask.png,val
csr1449a,csr1449a_frontal.png,csr1449a_lateral.png,csr1449a_frontal_mask.png,csr1449a_lateral_mask.png,test
csr1450a,csr1450a_frontal.png,csr1450a_lateral.png,csr1450a_frontal_mask.png,csr1450a_lateral_mask.png,train
csr1451a,csr1451a_frontal.png,csr1451a_lateral.png,csr1451a_frontal_mask.png,csr1451a_lateral_mask.png,test
csr1452a,csr1452a_frontal.png,csr1452a_lateral.png,csr1452a_frontal_mask.png,csr1452a_lateral_mask.png,train
csr1453a,csr1453a_frontal.png,csr1453a_lateral.png,csr1453a_frontal_mask.png,csr1453a_lateral_mask.png,train
csr1454a,csr1454a_frontal.png,csr1454a_lateral.png,csr1454a_frontal_mask.png,csr1454a_lateral_mask.png,train
csr1455a,csr1455a_frontal.png,csr1455a_lateral.png,csr1455a_frontal_mask.png,csr1455a_lateral_mask.png,test
csr1456a,csr1456a_frontal.png,csr1456a_lateral.png,csr1456a_frontal_mask.png,csr1456a_lateral_mask.png,train
csr1457a,csr1457a_frontal.png,csr1457a_lateral.png,csr1457a_frontal_mask.png,csr1457a_lateral_mask.png,train
csr1458a,csr1458a_frontal.png,csr1458a_lateral.png,csr1458a_frontal_mask.png,csr1458a_lateral_mask.png,train
csr1459a,csr1459a_frontal.png,csr1459a_lateral.png,csr1459a_frontal_mask.png,csr1459a_lateral_mask.png,train
csr1460a,csr1460a_frontal.png,csr1460a_lateral.png,csr1460a_frontal_mask.png,csr1460a_lateral_mask.png,train
csr1461a,csr1461a_frontal.png,csr1461a_lateral.png,csr1461a_frontal_mask.png,csr1461a_lateral_mask.png,val
csr1462a,csr1462a_frontal.png,csr1462a_lateral.png,csr1462a_frontal_mask.png,csr1462a_lateral_mask.png,train
csr1463a,csr1463a_frontal.png,csr1463a_lateral.png,csr1463a_frontal_mask.png,csr1463a_lateral_mask.png,val
csr1464a,csr1464a_frontal.png,csr1464a_lateral.png,csr1464a_frontal_mask.png,csr1464a_lateral_mask.png,train
csr1465a,csr1465a_frontal.png,csr1465a_lateral.png,csr1465a_frontal_mask.png,csr1465a_lateral_mask.png,train
csr1466a,csr1466a_frontal.png,csr1466a_lateral.png,csr1466a_frontal_mask.png,csr1466a_lateral_mask.png,val
csr1467a,csr1467a_frontal.png,csr1467a_lateral.png,csr1467a_frontal_mask.png,csr1467a_lateral_mask.png,train
csr1468a,csr1468a_frontal.png,csr1468a_lateral.png,csr1468a_frontal_mask.png,csr1468a_lateral_mask.png,val
csr1469a,csr1469a_frontal.png,csr1469a_lateral.png,csr1469a_frontal_mask.png,csr1469a_lateral_mask.png,test
csr1470a,csr1470a_frontal.png,csr1470a_lateral.png,csr1470a_frontal_mask.png,csr1470a_lateral_mask.png,train
csr1471a,csr1471a_frontal.png,csr1471a_lateral.png,csr1471a_frontal_mask.png,csr1471a_lateral_mask.png,val
csr1472a,csr1472a_frontal.png,csr1472a_lateral.png,csr1472a_frontal_mask.png,csr1472a_lateral_mask.png,val
csr1473a,csr1473a_frontal.png,csr1473a_lateral.png,csr1473a_frontal_mask.png,csr1473a_lateral_mask.png,train
csr1474a,csr1474a_frontal.png,csr1474a_lateral.png,csr1474a_frontal_mask.png,csr1474a_lateral_mask.png,test
csr1475a,csr1475a_frontal.png,csr1475a_lateral.png,csr1475a_frontal_mask.png,csr1475a_lateral_mask.png,train
csr1476a,csr1476a_frontal.png,csr1476a_lateral.png,csr1476a_frontal_mask.png,csr1476a_lateral_mask.png,test
csr1477a,csr1477a_frontal.png,csr1477a_lateral.png,csr1477a_frontal_mask.png,csr1477a_lateral_mask.png,train
csr1478a,csr1478a_frontal.png,csr1478a_lateral.png,csr1478a_frontal_mask.png,csr1478a_lateral_mask.png,train
csr1479a,csr1479a_frontal.png,csr1479a_lateral.png,csr1479a_frontal_mask.png,csr1479a_lateral_mask.png,train
csr1480a,csr1480a_frontal.png,csr1480a_lateral.png,csr1480a_frontal_mask.png,csr1480a_lateral_mask.png,train
csr1481a,csr1481a_frontal.png,csr1481a_lateral.png,csr1481a_frontal_mask.png,csr1481a_lateral_mask.png,train
csr1482a,csr1482a_frontal.png,csr1482a_lateral.png,csr1482a_frontal_mask.png,csr1482a_lateral_mask.png,train
csr1483a,csr1483a_frontal.png,csr1483a_lateral.png,csr1483a_frontal_mask.png,csr1483a_lateral_mask.png,train
csr1484a,csr1484a_frontal.png,csr1484a_lateral.png,csr1484a_frontal_mask.png,csr1484a_lateral_mask.png,train
csr1485a,csr1485a_frontal.png,csr1485a_lateral.png,csr1485a_frontal_mask.png,csr1485a_lateral_mask.png,train
csr1486a,csr1486a_frontal.png,csr1486a_lateral.png,csr1486a_frontal_mask.png,csr1486a_lateral_mask.png,train
csr1487a,csr1487a_frontal.png,csr1487a_lateral.png,csr1487a_frontal_mask.png,csr1487a_lateral_mask.png,train
csr1488a,csr1488a_frontal.png,csr1488a_lateral.png,csr1488a_frontal_mask.png,csr1488a_lateral_mask.png,train
csr1489a,csr1489a_frontal.png,csr1489a_lateral.png,csr1489a_frontal_mask.png,csr1489a_lateral_mask.png,train
csr1490a,csr1490a_frontal.png,csr1490a_lateral.png,csr1490a_frontal_mask.png,csr1490a_lateral_mask.png,test
csr1491a,csr1491a_frontal.png,csr1491a_lateral.png,csr1491a_frontal_mask.png,csr1491a_lateral_mask.png,val
csr1492a,csr1492a_frontal.png,csr1492a_lateral.png,csr1492a_frontal_mask.png,csr1492a_lateral_mask.png,train
csr1493a,csr1493a_frontal.png,csr1493a_lateral.png,csr1493a_frontal_mask.png,csr1493a_lateral_mask.png,train
csr1494a,csr1494a_frontal.png,csr1494a_lateral.png,csr1494a_frontal_mask.png,csr1494a_lateral_mask.png,train
csr1495a,csr1495a_frontal.png,csr1495a_lateral.png,csr1495a_frontal_mask.png,csr1495a_lateral_mask.png,val
csr1496a,csr1496a_frontal.png,csr1496a_lateral.png,csr1496a_frontal_mask.png,csr1496a_lateral_mask.png,train
csr1497a,csr1497a_frontal.png,csr1497a_lateral.png,csr1497a_frontal_mask.png,csr1497a_lateral_mask.png,train
csr1498a,csr1498a_frontal.png,csr1498a_lateral.png,csr1498a_frontal_mask.png,csr1498a_lateral_mask.png,train
csr1499a,csr1499a_frontal.png,csr1499a_lateral.png,csr1499a_frontal_mask.png,csr1499a_lateral_mask.png,train
csr1500a,csr1500a_frontal.png,csr1500a_lateral.png,csr1500a_frontal_mask.png,csr1500a_lateral_mask.png,train
csr1501a,csr1501a_frontal.png,csr1501a_lateral.png,csr1501a_frontal_mask.png,csr1501a_lateral_mask.png,test
csr1502a,csr1502a_frontal.png,csr1502a_lateral.png,csr1502a_frontal_mask.png,csr1502a_lateral_mask.png,train
csr1503a,csr1503a_frontal.png,csr1503a_lateral.png,csr1503a_frontal_mask.png,csr1503a_lateral_mask.png,train
csr1504a,csr1504a_frontal.png,csr1504a_lateral.png,csr1504a_frontal_mask.png,csr1504a_lateral_mask.png,train
csr1505a,csr1505a_frontal.png,csr1505a_lateral.png,csr1505a_frontal_mask.png,csr1505a_lateral_mask.png,train
csr1506a,csr1506a_frontal.png,csr1506a_lateral.png,csr1506a_frontal_mask.png,csr1506a_lateral_mask.png,train
csr1507a,csr1507a_frontal.png,csr1507a_lateral.png,csr1507a_frontal_mask.png,csr1507a_lateral_mask.png,train
csr1508a,csr1508a_frontal.png,csr1508a_lateral.png,csr1508a_frontal_mask.png,csr1508a_lateral_mask.png,val
csr1509a,csr1509a_frontal.png,csr1509a_lateral.png,csr1509a_frontal_mask.png,csr1509a_lateral_mask.png,train
csr1510a,csr1510a_frontal.png,csr1510a_lateral.png,csr1510a_frontal_mask.png,csr1510a_lateral_mask.png,val
csr1511a,csr1511a_frontal.png,csr1511a_lateral.png,csr1511a_frontal_mask.png,csr1511a_lateral_mask.png,test
csr1512a,csr1512a_frontal.png,csr1512a_lateral.png,csr1512a_frontal_mask.png,csr1512a_lateral_mask.png,val
csr1513a,csr1513a_frontal.png,csr1513a_lateral.png,csr1513a_frontal_mask.png,csr1513a_lateral_mask.png,train
csr1514a,csr1514a_frontal.png,csr1514a_lateral.png,csr1514a_frontal_mask.png,csr1514a_lateral_mask.png,train
csr1515a,csr1515a_frontal.png,csr1515a_lateral.png,csr1515a_frontal_mask.png,csr1515a_lateral_mask.png,train
csr1516a,csr1516a_frontal.png,csr1516a_lateral.png,csr1516a_frontal_mask.png,csr1516a_lateral_mask.png,train
csr1517a,csr1517a_frontal.png,csr1517a_lateral.png,csr1517a_frontal_mask.png,csr1517a_lateral_mask.png,train
csr1518a,csr1518a_frontal.png,csr1518a_lateral.png,csr1518a_frontal_mask.png,csr1518a_lateral_mask.png,train
csr1519a,csr1519a_frontal.png,csr1519a_lateral.png,csr1519a_frontal_mask.png,csr1519a_lateral_mask.png,train
csr1520a,csr1520a_frontal.png,csr1520a_lateral.png,csr1520a_frontal_mask.png,csr1520a_lateral_mask.png,test
csr1521a,csr1521a_frontal.png,csr1521a_lateral.png,csr1521a_frontal_mask.png,csr1521a_lateral_mask.png,train
csr1522a,csr1522a_frontal.png,csr1522a_lateral.png,csr1522a_frontal_mask.png,csr1522a_lateral_mask.png,val
csr1523a,csr1523a_frontal.png,csr1523a_lateral.png,csr1523a_frontal_mask.png,csr1523a_lateral_mask.png,train
csr1524a,csr1524a_frontal.png,csr1524a_lateral.png,csr1524a_frontal_mask.png,csr1524a_lateral_mask.png,val
csr1525a,csr1525a_frontal.png,csr1525a_lateral.png,csr1525a_frontal_mask.png,csr1525a_lateral_mask.png,train
csr1526a,csr1526a_frontal.png,csr1526a_lateral.png,csr1526a_frontal_mask.png,csr1526a_lateral_mask.png,train
csr1527a,csr1527a_frontal.png,csr1527a_lateral.png,csr1527a_frontal_mask.png,csr1527a_lateral_mask.png,train
csr1528a,csr1528a_frontal.png,csr1528a_lateral.png,csr1528a_frontal_mask.png,csr1528a_lateral_mask.png,train
csr1529a,csr1529a_frontal.png,csr1529a_lateral.png,csr1529a_frontal_mask.png,csr1529a_lateral_mask.png,train
csr1530a,csr1530a_frontal.png,csr1530a_lateral.png,csr1530a_frontal_mask.png,csr1530a_lateral_mask.png,train
csr1531a,csr1531a_frontal.png,csr1531a_lateral.png,csr1531a_frontal_mask.png,csr1531a_lateral_mask.png,train
csr1532a,csr1532a_frontal.png,csr1532a_lateral.png,csr1532a_frontal_mask.png,csr1532a_lateral_mask.png,val
csr1533a,csr1533a_frontal.png,csr1533a_lateral.png,csr1533a_frontal_mask.png,csr1533a_lateral_mask.png,train
csr1534a,csr1534a_frontal.png,csr1534a_lateral.png,csr1534a_frontal_mask.png,csr1534a_lateral_mask.png,train
csr1535a,csr1535a_frontal.png,csr1535a_lateral.png,csr1535a_frontal_mask.png,csr1535a_lateral_mask.png,test
csr1536a,csr1536a_frontal.png,csr1536a_lateral.png,csr1536a_frontal_mask.png,csr1536a_lateral_mask.png,train
csr1537a,csr1537a_frontal.png,csr1537a_lateral.png,csr1537a_frontal_mask.png,csr1537a_lateral_mask.png,train
csr1538a,csr1538a_frontal.png,csr1538a_lateral.png,csr1538a_frontal_mask.png,csr1538a_lateral_mask.png,train
csr1539a,csr1539a_frontal.png,csr1539a_lateral.png,csr1539a_frontal_mask.png,csr1539a_lateral_mask.png,train
csr1540a,csr1540a_frontal.png,csr1540a_lateral.png,csr1540a_frontal_mask.png,csr1540a_lateral_mask.png,train
csr1541a,csr1541a_frontal.png,csr1541a_lateral.png,csr1541a_frontal_mask.png,csr1541a_lateral_mask.png,train
csr1542a,csr1542a_frontal.png,csr1542a_lateral.png,csr1542a_frontal_mask.png,csr1542a_lateral_mask.png,train
csr1543a,csr1543a_frontal.png,csr1543a_lateral.png,csr1543a_frontal_mask.png,csr1543a_lateral_mask.png,test
csr1544a,csr1544a_frontal.png,csr1544a_lateral.png,csr1544a_frontal_mask.png,csr1544a_lateral_mask.png,train
csr1545a,csr1545a_frontal.png,csr1545a_lateral.png,csr1545a_frontal_mask.png,csr1545a_lateral_mask.png,train
csr1546a,csr1546a_frontal.png,csr1546a_lateral.png,csr1546a_frontal_mask.png,csr1546a_lateral_mask.png,train
csr1547a,csr1547a_frontal.png,csr1547a_lateral.png,csr1547a_frontal_mask.png,csr1547a_lateral_mask.png,train
csr1548a,csr1548a_frontal.png,csr1548a_lateral.png,csr1548a_frontal_mask.png,csr1548a_lateral_mask.png,train
csr1549a,csr1549a_frontal.png,csr1549a_lateral.png,csr1549a_frontal_mask.png,csr1549a_lateral_mask.png,train
csr1550a,csr1550a_frontal.png,csr1550a_lateral.png,csr1550a_frontal_mask.png,csr1550a_lateral_mask.png,train
csr1551a,csr1551a_frontal.png,csr1551a_lateral.png,csr1551a_frontal_mask.png,csr1551a_lateral_mask.png,train
csr1552a,csr1552a_frontal.png,csr1552a_lateral.png,csr1552a_frontal_mask.png,csr1552a_lateral_mask.png,train
csr1553a,csr1553a_frontal.png,csr1553a_lateral.png,csr1553a_frontal_mask.png,csr1553a_lateral_mask.png,train
csr1554a,csr1554a_frontal.png,csr1554a_lateral.png,csr1554a_frontal_mask.png,csr1554a_lateral_mask.png,train
csr1555a,csr1555a_frontal.png,csr1555a_lateral.png,csr1555a_frontal_mask.png,csr1555a_lateral_mask.png,train
csr1556a,csr1556a_frontal.png,csr1556a_lateral.png,csr1556a_frontal_mask.png,csr1556a_lateral_mask.png,train
csr1557a,csr1557a_frontal.png,csr1557a_lateral.png,csr1557a_frontal_mask.png,csr1557a_lateral_mask.png,train
csr1558a,csr1558a_frontal.png,csr1558a_lateral.png,csr1558a_frontal_mask.png,csr1558a_lateral_mask.png,train
csr1559a,csr1559a_frontal.png,csr1559a_lateral.png,csr1559a_frontal_mask.png,csr1559a_lateral_mask.png,train
csr1560a,csr1560a_frontal.png,csr1560a_lateral.png,csr1560a_frontal_mask.png,csr1560a_lateral_mask.png,train
csr1561a,csr1561a_frontal.png,csr1561a_lateral.png,csr1561a_frontal_mask.png,csr1561a_lateral_mask.png,train
csr1562a,csr1562a_frontal.png,csr1562a_lateral.png,csr1562a_frontal_mask.png,csr1562a_lateral_mask.png,train
csr1563a,csr1563a_frontal.png,csr1563a_lateral.png,csr1563a_frontal_mask.png,csr1563a_lateral_mask.png,train
csr1564a,csr1564a_frontal.png,csr1564a_lateral.png,csr1564a_frontal_mask.png,csr1564a_lateral_mask.png,val
csr1565a,csr1565a_frontal.png,csr1565a_lateral.png,csr1565a_frontal_mask.png,csr1565a_lateral_mask.png,train
csr1566a,csr1566a_frontal.png,csr1566a_lateral.png,csr1566a_frontal_mask.png,csr1566a_lateral_mask.png,train
csr1567a,csr1567a_frontal.png,csr1567a_lateral.png,csr1567a_frontal_mask.png,csr1567a_lateral_mask.png,train
csr1568a,csr1568a_frontal.png,csr1568a_lateral.png,csr1568a_frontal_mask.png,csr1568a_lateral_mask.png,train
csr1569a,csr1569a_frontal.png,csr1569a_lateral.png,csr1569a_frontal_mask.png,csr1569a_lateral_mask.png,train
csr1570a,csr1570a_frontal.png,csr1570a_lateral.png,csr1570a_frontal_mask.png,csr1570a_lateral_mask.png,train
csr1571a,csr1571a_frontal.png,csr1571a_lateral.png,csr1571a_frontal_mask.png,csr1571a_lateral_mask.png,train
csr1572a,csr1572a_frontal.png,csr1572a_lateral.png,csr1572a_frontal_mask.png,csr1572a_lateral_mask.png,test
csr1573a,csr1573a_frontal.png,csr1573a_lateral.png,csr1573a_frontal_mask.png,csr1573a_lateral_mask.png,train
csr1574a,csr1574a_frontal.png,csr1574a_lateral.png,csr1574a_frontal_mask.png,csr1574a_lateral_mask.png,train
csr1575a,csr1575a_frontal.png,csr1575a_lateral.png,csr1575a_frontal_mask.png,csr1575a_lateral_mask.png,train
csr1576a,csr1576a_frontal.png,csr1576a_lateral.png,csr1576a_frontal_mask.png,csr1576a_lateral_mask.png,test
csr1577a,csr1577a_frontal.png,csr1577a_lateral.png,csr1577a_frontal_mask.png,csr1577a_lateral_mask.png,train
csr1578a,csr1578a_frontal.png,csr1578a_lateral.png,csr1578a_frontal_mask.png,csr1578a_lateral_mask.png,test
csr1579a,csr1579a_frontal.png,csr1579a_lateral.png,csr1579a_frontal_mask.png,csr1579a_lateral_mask.png,train
csr1580a,csr1580a_frontal.png,csr1580a_lateral.png,csr1580a_frontal_mask.png,csr1580a_lateral_mask.png,train
csr1581a,csr1581a_frontal.png,csr1581a_lateral.png,csr1581a_frontal_mask.png,csr1581a_lateral_mask.png,train
